rang,mot,fitness
116,dant,4.2621827126738
117,trées,4.273566753951843
118,fent,4.288810174646917
119,comit,4.2898855262581765
120,inés,4.291231866563981
121,pées,4.293740958483516
122,ront,4.303713932609737
123,hons,4.305754562567508
124,scrons,4.311491179188681
125,prez,4.312204118679608
126,cait,4.321464476524595
127,lées,4.321497807029461
128,drent,4.323302281284054
129,inera,4.324212844572844
130,renté,4.329173193141694
131,crais,4.338865689046631
132,émant,4.339817356109322
133,reme,4.340660076036679
134,nait,4.342617766994714
135,couit,4.342652563383838
136,mans,4.3579698050519795
137,cole,4.359085111919395
138,rétes,4.365814910715646
139,incer,4.382286844857324
140,flent,4.388824811103851
141,inte,4.3962137986447765
142,conis,4.403538538485805
143,frées,4.408305253210277
144,inons,4.41393303154137
145,chets,4.4180459646170425
146,pard,4.4181199826956945
147,étes,4.418905830305373
148,phons,4.4231584155011765
149,tont,4.427954752003262
150,épards,4.427993860328478
151,imes,4.4326124492366015
152,gons,4.439374934892428
153,vait,4.445523588299745
154,ples,4.447826812429905
155,égrait,4.449840680158109
156,hées,4.450472743345082
157,peront,4.454358189672885
158,emer,4.4623263359720395
159,astes,4.464718208378271
160,crés,4.465483577012345
161,drons,4.4736548118910076
162,rence,4.473898543580037
163,fres,4.4749437582261375
164,arant,4.475275545122323
165,acons,4.475601644130995
166,trit,4.47616928752478
167,vants,4.476589956306458
168,chés,4.4948086875394555
169,comis,4.4996785758136655
170,emant,4.500354090436619
171,clais,4.505202015885044
172,glait,4.50877503419177
173,adons,4.50908247750197
174,rers,4.512580963494819
175,gées,4.516731198216296
176,prait,4.517403740313862
177,ards,4.518080452091538
178,glons,4.519323827350504
179,grées,4.529967206947488
180,prois,4.530391165453645
181,viont,4.530785997969287
182,conit,4.531929418744331
183,graits,4.53229052432421
184,ardons,4.5334918042591665
185,gront,4.535731060696482
186,stres,4.553827971450946
187,arent,4.554383807714545
188,atent,4.557913502699997
189,vées,4.563301919172074
190,demes,4.564210247689817
191,amons,4.56494163424112
192,dait,4.576705102516953
193,inves,4.580137937394752
194,imens,4.5814514557999075
195,enne,4.584070162784539
196,dépes,4.587557418093916
197,graint,4.60301825298505
198,pécons,4.606363911387424
199,agrait,4.612006414327326
200,pronis,4.616833241251969
201,cles,4.6195803411227665
202,cron,4.6233018554386875
203,brées,4.626301121072375
204,maité,4.626882055548033
205,gards,4.627002979686629
206,cres,4.630163273731526
207,inai,4.63869397016671
208,prones,4.640403435899384
209,prots,4.640535818090758
210,aces,4.644112828839481
211,ates,4.66022635100711
212,souis,4.660849887923834
213,tron,4.66613272494163
214,arres,4.66809485310182
215,piont,4.670144386708171
216,pords,4.670955002906587
217,déme,4.671261793518253
218,déce,4.675608467700155
219,chât,4.67574756564188
220,réent,4.677051936679475
221,adait,4.677076150829299
222,chis,4.677975706316804
223,reur,4.680900783514795
224,emers,4.691723525447613
225,élait,4.696982181938169
226,inis,4.697169803117364
227,éparde,4.699421569349527
228,enait,4.700476720402814
229,alait,4.700779367478378
230,pétes,4.704257754112916
231,réves,4.7174009922992886
232,bont,4.718242299807455
233,trint,4.73695780880045
234,éles,4.737957622743518
235,rera,4.739015100013128
236,inets,4.745601040780352
237,débes,4.752705553458124
238,coris,4.757206360376527
239,sces,4.775991467883187
240,épons,4.7776769019829315
241,ster,4.789744683380359
242,malit,4.7935263115131495
243,cans,4.794302444578047
244,dines,4.797682579797898
245,card,4.7983260358242825
246,alis,4.800663049987264
247,tents,4.812523936270014
248,cées,4.813001679498706
249,reux,4.8154958905426986
250,phrons,4.818047269179405
251,réses,4.823713630629696
252,emets,4.826063691038997
253,dédes,4.828242808512831
254,aves,4.829019027154273
255,manté,4.831555657087143
256,pirons,4.832122095626345
257,grans,4.8358620924981635
258,exes,4.841096205166638
259,épait,4.847767032510548
260,orait,4.850126723989378
261,pyrons,4.855864625720088
262,inses,4.856347757362791
263,hards,4.857383622371172
264,maters,4.858514491737989
265,prens,4.858667429612651
266,fraire,4.862931555790845
267,maite,4.864434394360423
268,ronts,4.873934292923606
269,arais,4.877743963964968
270,crai,4.878452960008779
271,pronds,4.880558078656154
272,amint,4.88259021244375
273,corit,4.884724627826988
274,orent,4.897164087853673
275,stées,4.897569755429432
276,dres,4.89840845845555
277,inues,4.89939694629911
278,emmes,4.91454929206444
279,grage,4.915486218743944
280,pint,4.919983885123864
281,print,4.92090735125789
282,promes,4.926939128077209
283,bron,4.929966676162351
284,gles,4.932858448048516
285,lont,4.938094545184034
286,alit,4.938769469502086
287,arons,4.939321372970857
288,prous,4.940166070877513
289,trins,4.940364604977347
290,galit,4.942374805281321
291,éprés,4.942784649459334
292,pronsé,4.945655268457914
293,fouis,4.950963405902506
294,nont,4.958282543194935
295,crit,4.9586900585319285
296,trer,4.961161389981955
297,proit,4.964782668672545
298,atons,4.965095338872209
299,treme,4.969589587544936
300,mard,4.971886390658225
301,matire,4.975043827928284
302,aciez,4.979981829831793
303,brit,4.981816940716186
304,réces,4.991126035446302
305,asent,4.99237548695905
306,guait,4.992852850559086
307,ames,4.9993380115708845
308,flaite,5.002555174478816
309,grit,5.007394219266686
310,catire,5.015421328203995
311,solit,5.0173639135271015
312,érait,5.019506167301754
313,amait,5.021410350190578
314,proins,5.0232415367079595
315,cone,5.024347622049445
316,chetés,5.026589599666711
317,rédes,5.027472185878641
318,rans,5.028603509834478
319,craits,5.029412919851558
320,efons,5.037574462339064
321,corie,5.038153781339637
322,déné,5.041251372382617
323,spées,5.0433231834782655
324,hont,5.053363847355328
325,réées,5.0545443543752295
326,réfes,5.058816653117345
327,lines,5.063282088171683
328,traît,5.069596983067454
329,bard,5.072215723668858
330,gorait,5.0725636182062805
331,phont,5.073769691184244
332,abit,5.073832769026853
333,remen,5.075286653007725
334,griait,5.0761720157787265
335,dint,5.076782453257638
336,porons,5.08339631573228
337,chens,5.088226482433789
338,glent,5.089378805073913
339,bent,5.090064834485043
340,ineus,5.09065546503013
341,emez,5.091875584626157
342,matie,5.093698409719965
343,indra,5.093699329841133
344,clai,5.097335220162257
345,peron,5.098053508493069
346,forit,5.099672728575964
347,sines,5.100540300403503
348,fron,5.101356112125746
349,gait,5.105341372875064
350,innes,5.1157944244205416
351,prode,5.116879788098849
352,réte,5.119233530129892
353,dront,5.1316937041743405
354,prins,5.132213011769185
355,reint,5.1335480586391755
356,acont,5.1339268998877134
357,éves,5.134495383479004
358,geait,5.137472147075046
359,rémes,5.138073156030024
360,emint,5.14167090440398
361,moris,5.1461904927002236
362,indre,5.151569541248588
363,baris,5.151585922544312
364,reant,5.1518089846923045
365,proine,5.15216544660971
366,ignes,5.1528435304523414
367,piait,5.158521379462196
368,inens,5.158607116382202
369,prets,5.161223034164753
370,emons,5.16220261296842
371,sonnit,5.163597388092462
372,préons,5.16673589649298
373,aprons,5.16684154832816
374,fires,5.167501768352029
375,deront,5.17241760764967
376,pens,5.174424479121343
377,emen,5.174801947510246
378,clont,5.183082308259168
379,preme,5.185541197932309
380,frans,5.188874714390334
381,grie,5.19136629320538
382,grair,5.194221061858159
383,apit,5.195859664843568
384,épard,5.197817112168474
385,marit,5.1998644879079325
386,prone,5.204441591774574
387,blons,5.205358486851281
388,graita,5.205743410226942
389,jons,5.208203851018486
390,gont,5.210184759686726
391,prer,5.213577665637916
392,grint,5.214910987318027
393,atis,5.215510457662662
394,épides,5.217248681667484
395,ciait,5.2248431852648505
396,cines,5.226981921742159
397,oment,5.227155394405777
398,lans,5.229851809652156
399,moter,5.230647700625224
400,parifs,5.231113180334694
401,coent,5.236410522786111
402,réges,5.237991311778955
403,écit,5.238724164319043
404,indras,5.24067293590594
405,éparis,5.252830807738862
406,spons,5.259261615104836
407,éces,5.262767082497692
408,maîne,5.265563225219912
409,graît,5.272931337822942
410,méris,5.281130998396579
411,empes,5.2813457608865715
412,inère,5.282325229964985
413,prine,5.2830249455831195
414,adis,5.283956314135208
415,morit,5.284135590282079
416,érent,5.288861399610092
417,atit,5.290571668330361
418,ajons,5.292015561030373
419,proir,5.293175571775579
420,acit,5.293375360578076
421,gralit,5.296262872619036
422,prongs,5.2974908877183795
423,matif,5.3032353275404995
424,apint,5.306671053972442
425,ings,5.306833744890931
426,inser,5.309654610663999
427,erait,5.310930359435942
428,fras,5.316154238559474
429,émait,5.320953945814825
430,poit,5.323130325512191
431,gron,5.325333163226102
432,dins,5.332014063588264
433,avit,5.332528532436477
434,érant,5.336769643243964
435,sprons,5.3370139710157725
436,pronée,5.338652002080535
437,bint,5.340400231931315
438,indai,5.3449328423424705
439,faie,5.346981028715423
440,vons,5.349498379804623
441,clit,5.3496333344755405
442,caier,5.3498481585739155
443,rels,5.35239281118832
444,cies,5.359628707167878
445,prers,5.361094085996978
446,grens,5.361988091670233
447,chet,5.372493793366677
448,molis,5.375254151860179
449,cronis,5.380936996465327
450,épatis,5.3934045341784085
451,parda,5.395175673865104
452,répes,5.398930645393022
453,inie,5.400607737428476
454,rede,5.4068740691657995
455,chit,5.40853824251841
456,renné,5.409071945497366
457,tards,5.413279817940794
458,plés,5.413798684400322
459,paron,5.414696445811522
460,miont,5.4172010707993765
461,réons,5.417215106737579
462,flai,5.417391840522948
463,réhes,5.418888156733962
464,afent,5.419414549679724
465,pors,5.42391676827552
466,hent,5.424566723809636
467,grapit,5.4310210069987335
468,émes,5.4329022998981396
469,stris,5.434778017638052
470,apait,5.44075606100748
471,sotes,5.4465470287275375
472,accés,5.449015116654527
473,morie,5.450110238278505
474,brens,5.450209396460976
475,sint,5.4526045875483256
476,phards,5.456682116894086
477,fies,5.461464344836442
478,éparts,5.461555684194927
479,ranté,5.462226566498778
480,mands,5.462485278161316
481,cheté,5.463466477017912
482,vrent,5.463716729583577
483,pocons,5.464337653187305
484,antis,5.466213303982604
485,abint,5.472578134966255
486,hions,5.472955377225514
487,imis,5.474723640389455
488,truit,5.476606926271784
489,imer,5.481567984316548
490,girait,5.489705526325442
491,cort,5.498484848761362
492,agons,5.499341152314862
493,deme,5.499912768005842
494,nonts,5.502797899055074
495,molit,5.50753018725607
496,pases,5.508138078011248
497,ocons,5.5083886727017175
498,nent,5.509947209590881
499,emait,5.517784480345166
500,avies,5.518667278520204
