rang,mot,fitness
137,dant,4.2621827126738
138,asions,4.262254393438718
139,obles,4.26733942081498
140,dentes,4.272452213270078
141,trées,4.273566753951843
142,couées,4.277471980338845
143,conves,4.278193328897016
144,corte,4.284450841785469
145,pées,4.293740958483516
146,ablers,4.296258891313261
147,clées,4.296531351955999
148,couis,4.29984046827308
149,ront,4.303713932609737
150,bions,4.304578506607713
151,hons,4.305754562567508
152,redes,4.317925302913189
153,ambles,4.318599290164291
154,lées,4.321497807029461
155,lables,4.325111758938937
156,coues,4.335171530075972
157,illes,4.341991056492281
158,coute,4.352430899632697
159,cores,4.355685342555594
160,mans,4.3579698050519795
161,cole,4.359085111919395
162,appers,4.359229695546149
163,commés,4.364061052549644
164,rétes,4.365814910715646
165,commez,4.379492546343142
166,cormes,4.397334344242241
167,stion,4.400843280706258
168,frées,4.408305253210277
169,ablez,4.4101673917837445
170,strons,4.410947898100162
171,poles,4.412359753088209
172,inons,4.41393303154137
173,étes,4.418905830305373
174,conge,4.42065650501062
175,phons,4.4231584155011765
176,tont,4.427954752003262
177,chont,4.4289688957289615
178,cones,4.429240770573595
179,ablées,4.431263437416317
180,commen,4.432877740855654
181,gons,4.439374934892428
182,conde,4.443240527618564
183,pronna,4.4475095310367605
184,hées,4.450472743345082
185,étion,4.453885455941313
186,apions,4.45412275546251
187,excons,4.454672458546302
188,emer,4.4623263359720395
189,crés,4.465483577012345
190,catons,4.469941005198583
191,exons,4.4705726885614
192,drons,4.4736548118910076
193,acons,4.475601644130995
194,chés,4.4948086875394555
195,comis,4.4996785758136655
196,surons,4.509380994015168
197,rers,4.512580963494819
198,catrons,4.514742948908932
199,appes,4.514755973571589
200,gées,4.516731198216296
201,abions,4.517799195606436
202,ablets,4.518201673125586
203,clons,4.5184538371628085
204,vales,4.520409720244505
205,alions,4.522403045223106
206,effes,4.525458657161671
207,grées,4.529967206947488
208,prois,4.530391165453645
209,viont,4.530785997969287
210,conit,4.531929418744331
211,gront,4.535731060696482
212,tionts,4.539949559061145
213,centes,4.556757089837621
214,wations,4.5582141007358725
215,vées,4.563301919172074
216,enté,4.5633288275945425
217,inves,4.580137937394752
218,autes,4.581895476383765
219,exigne,4.5819225573512705
220,enne,4.584070162784539
221,adions,4.58652464530821
222,derons,4.587172874972205
223,quer,4.587247158472523
224,catis,4.5930407783512965
225,exiont,4.598027547686663
226,extons,4.599119830574747
227,artes,4.600023884718051
228,exille,4.601730493080078
229,commues,4.604877061501871
230,pronis,4.616833241251969
231,cles,4.6195803411227665
232,cron,4.6233018554386875
233,brées,4.626301121072375
234,cres,4.630163273731526
235,entis,4.630374279118159
236,inai,4.63869397016671
237,prones,4.640403435899384
238,prots,4.640535818090758
239,corts,4.643276372399751
240,aces,4.644112828839481
241,tion,4.652039812513429
242,rours,4.654346084723772
243,trens,4.656328461371514
244,commas,4.6586250501776405
245,ates,4.66022635100711
246,souis,4.660849887923834
247,mables,4.662278295175779
248,tron,4.66613272494163
249,piont,4.670144386708171
250,chis,4.677975706316804
251,immes,4.680149421923554
252,reigne,4.685417553251439
253,kations,4.686879496692746
254,cortée,4.689427787441204
255,endis,4.690732065284233
256,spions,4.697360336471343
257,soues,4.699147303062674
258,stionse,4.701400244838016
259,reigner,4.703749222802577
260,ablis,4.712481246427781
261,réves,4.7174009922992886
262,bont,4.718242299807455
263,engues,4.720911338527344
264,défour,4.720960333882623
265,mions,4.722551468270448
266,comée,4.725659117269684
267,enties,4.729332437020044
268,chommes,4.741390492920912
269,sion,4.7464700513346045
270,catione,4.7504673357027
271,aver,4.760342158621647
272,couté,4.763225372224024
273,consé,4.763761126710327
274,bler,4.76525605999114
275,cabions,4.767173689386675
276,sces,4.775991467883187
277,épons,4.7776769019829315
278,ager,4.789695490002284
279,bules,4.790809294636835
280,cans,4.794302444578047
281,alis,4.800663049987264
282,corge,4.80198096376101
283,prant,4.80293127332549
284,quers,4.804080227598118
285,raigne,4.809579984403472
286,cortez,4.810818458377785
287,cées,4.813001679498706
288,turs,4.814433888437939
289,phrons,4.818047269179405
290,réses,4.823713630629696
291,trés,4.826531458149336
292,aves,4.829019027154273
293,exper,4.8302049457621
294,pirons,4.832122095626345
295,dommes,4.833577228422246
296,comies,4.833839958413482
297,grans,4.8358620924981635
298,stons,4.839714405862178
299,exes,4.841096205166638
300,pyrons,4.855864625720088
301,antons,4.8583497689455974
302,prens,4.858667429612651
303,fents,4.85946348337549
304,scont,4.860008823452849
305,papper,4.86504660828154
306,rales,4.866540394905464
307,ronts,4.873934292923606
308,comnes,4.877024493369217
309,batis,4.879085454858411
310,pronds,4.880558078656154
311,commus,4.8821096384430644
312,alle,4.8822821149996205
313,exignez,4.882665074626878
314,aper,4.886034002751012
315,stées,4.897569755429432
316,dres,4.89840845845555
317,couls,4.898921722576663
318,comphes,4.901090097465212
319,comés,4.904025014258526
320,aftions,4.904886989788662
321,reper,4.907902554738884
322,oprons,4.9138144294664965
323,emmes,4.91454929206444
324,hales,4.914575894716638
325,cottez,4.9166536009911574
326,cronse,4.918989558536904
327,gortes,4.920225447211506
328,exters,4.921863956834004
329,infes,4.923744517206224
330,rommes,4.925711306133158
331,bron,4.929966676162351
332,gles,4.932858448048516
333,coses,4.932905873732563
334,exis,4.935930541190269
335,lont,4.938094545184034
336,arons,4.939321372970857
337,prous,4.940166070877513
338,commeus,4.941773638922567
339,pronsé,4.945655268457914
340,vables,4.94843898591595
341,reles,4.94857684924801
342,come,4.951591501044424
343,paquer,4.95500022739754
344,atrons,4.955608723539242
345,anions,4.958057326687633
346,nont,4.958282543194935
347,boles,4.959141005345594
348,ableus,4.963446165572532
349,proit,4.964782668672545
350,atons,4.965095338872209
351,coue,4.965199735658716
352,cions,4.970024459760056
353,corté,4.970254140334261
354,ablens,4.9703215292152505
355,ennez,4.974159574775066
356,apons,4.977330213794338
357,posmes,4.981869703860189
358,borte,4.988860852886449
359,sionons,4.989558363012592
360,abiles,4.989713577267987
361,réces,4.991126035446302
362,foues,4.991644634745408
363,imons,4.993052151732082
364,entessé,4.99787893384482
365,queur,4.998808306525744
366,oble,4.998915197803297
367,ames,4.9993380115708845
368,ammes,4.999361684165103
369,tates,5.001744996105188
370,comer,5.004234871226494
371,dion,5.006175388609148
372,suions,5.007450944200792
373,cammes,5.007598672788147
374,évées,5.008460449875611
375,sonons,5.011204865637157
376,cootes,5.0145760844521385
377,pronté,5.014805266574034
378,nables,5.019975512526713
379,palons,5.021748327164493
380,proins,5.0232415367079595
381,cone,5.024347622049445
382,coper,5.024615817298583
383,antés,5.025232932011748
384,veigne,5.0271289038188085
385,rédes,5.027472185878641
386,rans,5.028603509834478
387,sper,5.030516569105891
388,acions,5.031788605859961
389,acommes,5.036624137631193
390,efons,5.037574462339064
391,corie,5.038153781339637
392,porge,5.046016344666305
393,hotes,5.04844973581419
394,élons,5.049085735464365
395,hont,5.053363847355328
396,réées,5.0545443543752295
397,relée,5.05498947914393
398,gions,5.055591026573056
399,commies,5.055623741136679
400,tabions,5.0557092773571926
401,enstes,5.056154581402093
402,réfes,5.058816653117345
403,afons,5.0644986844854945
404,commé,5.073024537426054
405,phont,5.073769691184244
406,avées,5.0783595933547545
407,mades,5.082496586352422
408,alées,5.083063129609986
409,porons,5.08339631573228
410,frigne,5.090199086428337
411,enges,5.096254331573938
412,peron,5.098053508493069
413,agions,5.100399552641307
414,ille,5.101087765864809
415,fron,5.101356112125746
416,moigne,5.109304617534942
417,cutes,5.109793785940828
418,couts,5.1103943437025725
419,vennes,5.115219506861199
420,poute,5.116869033096034
421,ablée,5.117978481383254
422,quez,5.119008671913507
423,réte,5.119233530129892
424,catinés,5.121719519638962
425,dront,5.1316937041743405
426,corme,5.132142959509029
427,prins,5.132213011769185
428,acont,5.1339268998877134
429,éves,5.134495383479004
430,bommes,5.1349086171044505
431,carts,5.135911109401509
432,rémes,5.138073156030024
433,coages,5.142455433757729
434,torte,5.144080712403263
435,cherte,5.1508340390993075
436,appeur,5.150986585088215
437,congs,5.152999752969376
438,enves,5.154330337849379
439,toigne,5.159937285994503
440,tormes,5.16030678324596
441,prets,5.161223034164753
442,emons,5.16220261296842
443,grés,5.166032509351605
444,préons,5.16673589649298
445,aprons,5.16684154832816
446,nales,5.169720460463275
447,caffions,5.173938077785149
448,pens,5.174424479121343
449,emen,5.174801947510246
450,cheus,5.180389313489609
451,entie,5.182759260615027
452,exigue,5.1831809939621
453,écomes,5.187860856287718
454,atins,5.189850796314853
455,onnes,5.194541120591992
456,proués,5.199612488390391
457,clis,5.200037628479563
458,prone,5.204441591774574
459,blons,5.205358486851281
460,arter,5.206995723232877
461,jons,5.208203851018486
462,gont,5.210184759686726
463,beurs,5.2107631273882955
464,cryons,5.21098409462864
465,prer,5.213577665637916
466,éper,5.214635458097867
467,lites,5.214823509537956
468,atis,5.215510457662662
469,lans,5.229851809652156
470,prais,5.234866276186272
471,ader,5.235128917139329
472,aéres,5.235998789544061
473,ébles,5.236005014384381
474,coent,5.236410522786111
475,réges,5.237991311778955
476,ende,5.240253135036598
477,atione,5.24763028856939
478,moute,5.250266321890753
479,ronte,5.2508279983805215
480,aler,5.250939036127399
481,aties,5.253026231188607
482,parper,5.254632176935737
483,vicons,5.2546931699525485
484,éces,5.262767082497692
485,exiens,5.2642449749636375
486,couer,5.264694097397887
487,commels,5.2669105725001275
488,attion,5.270855603549385
489,enons,5.273962461751859
490,agemes,5.277355240829889
491,frie,5.280431799079515
492,comets,5.283155536364599
493,sablis,5.283568677664872
494,adis,5.283956314135208
495,aites,5.284425985600626
496,amions,5.2851961196973
497,exion,5.2864035314991265
498,ronons,5.291978392817305
499,ajons,5.292015561030373
500,prifs,5.292749913348086
